Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Cluster
503151,21155,RED SPOTTY PEG BAG,12,03/30/2010 12:26:00,1.69,14298.0,United Kingdom,2
500918,21659,GLASS CAKE STAND,1,03/11/2010 10:30:00,29.74,,United Kingdom,2
498135,21993,FLORAL FOLK STATIONERY SET,3,02/16/2010 17:47:00,2.95,14911.0,EIRE,2
518673,84988,SET OF 72 PINK HEART PAPER DOILIES,96,08/10/2010 16:10:00,1.25,14646.0,Netherlands,2
501624,84879,ASSORTED COLOUR BIRD ORNAMENT,8,03/18/2010 11:39:00,1.69,14651.0,United Kingdom,2
517545,22502,PICNIC BASKET WICKER SMALL,1,07/29/2010 17:02:00,4.25,17920.0,United Kingdom,2
512544,22294,HEART FILIGREE DOVE  SMALL,12,06/16/2010 13:20:00,1.25,16327.0,United Kingdom,2
491780,21731,RED TOADSTOOL LED NIGHT LIGHT,12,12/14/2009 12:47:00,1.65,12471.0,Germany,2
527511,22843,BISCUIT TIN VINTAGE GREEN,2,10/18/2010 12:54:00,6.75,17646.0,United Kingdom,2
492077,85129B,BEADED CRYSTAL HEART GREEN SMALL,2,12/15/2009 13:40:00,1.25,15812.0,United Kingdom,2
529532,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,10/28/2010 16:25:00,1.95,14294.0,United Kingdom,2
501079,21982,PACK OF 12 SUKI TISSUES ,50,03/12/2010 11:13:00,0.4,15008.0,United Kingdom,2
526712,22299,PIG KEYRING WITH LIGHT & SOUND ,24,10/12/2010 16:38:00,1.25,14154.0,United Kingdom,2
489547,21871,SAVE THE PLANET MUG,12,12/01/2009 12:30:00,1.25,13599.0,United Kingdom,2
530829,22585,PACK OF 6 BIRDY GIFT TAGS,12,11/04/2010 13:32:00,1.25,14447.0,United Kingdom,2
521313,21929,JUMBO BAG PINK VINTAGE PAISLEY,400,09/03/2010 11:55:00,1.65,12939.0,United Kingdom,0
503801,21687,SILVER PLATE CANDLE BOWL LARGE,9,04/07/2010 13:48:00,3.75,15521.0,United Kingdom,2
533114,22520,CHILDS GARDEN TROWEL BLUE ,1,11/16/2010 12:22:00,0.85,14675.0,United Kingdom,2
515759,47591B,SCOTTIES CHILDRENS APRON,12,07/14/2010 13:37:00,1.66,,United Kingdom,2
490972,21668,RED STRIPE CERAMIC DRAWER KNOB,48,12/08/2009 16:40:00,1.25,14911.0,EIRE,2
517076,22323,PINK POLKADOT KIDS BAG,3,07/26/2010 14:05:00,4.21,,United Kingdom,2
538154,22274,FELTCRAFT DOLL EMILY,1,12/09/2010 16:35:00,5.91,,United Kingdom,2
498879,22498,WOODEN REGATTA BUNTING,3,02/23/2010 12:47:00,5.95,17519.0,United Kingdom,2
513594,84761,IVORY HANGING BIRD PLANTER ,1,06/27/2010 10:54:00,2.55,16782.0,United Kingdom,2
506715,22295,HEART FILIGREE DOVE LARGE,5,05/02/2010 15:48:00,1.65,13113.0,United Kingdom,2
506578,22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",12,04/30/2010 13:52:00,1.65,12708.0,Germany,2
510626,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,06/02/2010 11:32:00,2.95,14961.0,United Kingdom,2
534227,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,11/22/2010 09:22:00,0.85,14756.0,United Kingdom,2
505206,85152,HAND OVER THE CHOCOLATE   SIGN ,12,04/20/2010 16:46:00,2.1,13078.0,United Kingdom,2
534181,21656,RIDGED GLASS POSY VASE ,12,11/21/2010 13:53:00,1.45,17244.0,United Kingdom,2
523150,84912A,PINK ROSE WASHBAG,2,09/20/2010 14:52:00,3.36,,United Kingdom,2
528882,22673,FRENCH GARDEN SIGN BLUE METAL,1,10/25/2010 12:19:00,1.25,15039.0,United Kingdom,2
491457,85061W,WHITE JEWELLED HEART DECORATION,12,12/11/2009 11:26:00,0.85,15998.0,United Kingdom,2
502419,22383,LUNCH BAG SUKI  DESIGN ,2,03/24/2010 12:15:00,1.65,16300.0,United Kingdom,2
522978,35961,FOLKART ZINC HEART CHRISTMAS DEC,2,09/19/2010 13:51:00,0.85,17085.0,United Kingdom,2
511517,20952,PORCELAIN CHERUB BELL SMALL,2,06/08/2010 16:24:00,0.42,17962.0,United Kingdom,2
534459,90128A,PINK LEAVES AND BEADS PHONE CHARM,1,11/23/2010 09:12:00,2.51,,United Kingdom,2
530846,90086,CRYSTAL FROG PHONE CHARM,12,11/04/2010 14:26:00,0.85,17977.0,United Kingdom,2
502255,85175,CACTI T-LIGHT CANDLES,32,03/23/2010 15:01:00,0.42,13495.0,United Kingdom,2
490687,84991,60 TEATIME FAIRY CAKE CASES,24,12/07/2009 13:49:00,0.55,14911.0,EIRE,2
533949,21429,RED GINGHAM ROSE JEWELLERY BOX,8,11/19/2010 12:18:00,1.65,12553.0,France,2
533756,22296,HEART IVORY TRELLIS LARGE,12,11/18/2010 14:28:00,1.65,14051.0,United Kingdom,2
493721,20941,FROG CANDLE,12,01/06/2010 10:53:00,1.25,17362.0,United Kingdom,2
524087,22904,CALENDAR PAPER CUT DESIGN,1,09/27/2010 11:41:00,5.91,,United Kingdom,2
520246,22618,COOKING SET RETROSPOT,2,08/25/2010 11:07:00,9.95,12721.0,France,2
511005,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,06/04/2010 14:54:00,3.36,,United Kingdom,2
505018,17165B,ASS COL LARGE SAND GECKO P'WEIGHT,1,04/19/2010 14:08:00,1.05,15451.0,United Kingdom,2
537823,20665,RED RETROSPOT PURSE ,1,12/08/2010 14:25:00,5.91,,United Kingdom,2
533532,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,11/17/2010 15:24:00,1.45,18172.0,United Kingdom,2
530955,22111,SCOTTIE DOG HOT WATER BOTTLE,3,11/04/2010 18:48:00,4.95,16128.0,United Kingdom,2
529573,21098,CHRISTMAS TOILET ROLL,20,10/28/2010 18:54:00,1.25,16242.0,United Kingdom,2
503432,21363,HOME SMALL WOOD LETTERS,6,04/01/2010 08:34:00,4.95,17739.0,United Kingdom,2
492535,48187,DOOR MAT NEW ENGLAND,2,12/17/2009 13:09:00,6.75,13577.0,United Kingdom,2
532139,22950,36 DOILIES VINTAGE CHRISTMAS,5,11/11/2010 11:18:00,1.45,,United Kingdom,2
513554,21975,PACK OF 60 DINOSAUR CAKE CASES,120,06/25/2010 13:01:00,0.42,13324.0,United Kingdom,2
533964,48111,DOORMAT 3 SMILEY CATS,1,11/19/2010 13:05:00,14.43,,United Kingdom,2
492367,21495,SKULLS WRAP,25,12/16/2009 14:00:00,0.42,13178.0,United Kingdom,2
492635,21765,HANGING METAL BIRD BATH,2,12/17/2009 16:18:00,7.95,17526.0,United Kingdom,2
501386,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,03/16/2010 11:14:00,1.95,16779.0,United Kingdom,2
520972,21124,SET/10 BLUE SPOTTY PARTY CANDLES,3,09/01/2010 12:38:00,1.25,12391.0,Cyprus,2
514380,21190,PINK HEARTS PAPER GARLAND,5,07/02/2010 10:41:00,1.65,,United Kingdom,2
527349,22057,CERAMIC PLATE STRAWBERRY DESIGN,12,10/15/2010 16:00:00,1.49,16232.0,United Kingdom,2
513584,22061,LARGE CAKE STAND  HANGING STRAWBERY,1,06/27/2010 10:01:00,9.95,17243.0,United Kingdom,2
533740,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,11/18/2010 14:07:00,0.85,,United Kingdom,2
520815,22152,PLACE SETTING WHITE STAR,3,08/31/2010 11:40:00,0.42,15910.0,United Kingdom,2
508742,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,05/18/2010 11:31:00,6.45,14548.0,United Kingdom,2
536544,21166,COOK WITH WINE METAL SIGN ,2,12/01/2010 14:32:00,4.21,,United Kingdom,2
498434,22348,TEA BAG PLATE RED SPOTTY ,144,02/18/2010 18:20:00,0.72,13952.0,United Kingdom,2
494387,90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,1,01/14/2010 09:46:00,1.69,,United Kingdom,2
535783,21533,RETROSPOT LARGE MILK JUG,1,11/28/2010 13:56:00,4.95,15547.0,United Kingdom,2
521559,85224,ASSORTED COLOUR SILK GLASSES CASE,60,09/07/2010 09:35:00,0.38,16600.0,United Kingdom,2
531441,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,6,11/08/2010 12:30:00,2.95,14927.0,United Kingdom,2
516351,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,07/20/2010 10:41:00,1.25,15394.0,United Kingdom,2
513606,84375,SET OF 20 KIDS COOKIE CUTTERS,12,06/27/2010 11:47:00,1.95,15144.0,United Kingdom,2
491155,20754,RETRO RED SPOTTY WASHING UP GLOVES,2,12/10/2009 09:49:00,4.3,,United Kingdom,2
520744,21930,JUMBO STORAGE BAG SKULLS,10,08/31/2010 10:47:00,1.95,13178.0,United Kingdom,2
501853,20728,LUNCH BAG CARS BLUE,1,03/21/2010 11:07:00,1.65,16782.0,United Kingdom,2
516132,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,07/16/2010 15:27:00,0.42,16767.0,United Kingdom,2
495719,22353,LUNCHBOX WITH CUTLERY FAIRY CAKES ,6,01/26/2010 14:37:00,2.55,12361.0,Belgium,2
503241,22031,BOTANICAL LAVENDER BIRTHDAY CARD,12,03/31/2010 09:40:00,0.42,14890.0,United Kingdom,2
514244,21086,SET/6 RED SPOTTY PAPER CUPS,20,07/01/2010 10:41:00,0.65,17083.0,United Kingdom,2
C521842,22138,BAKING SET 9 PIECE RETROSPOT ,-36,09/09/2010 10:50:00,4.25,17324.0,United Kingdom,2
517348,22297,HEART IVORY TRELLIS SMALL,24,07/28/2010 14:26:00,1.25,18207.0,United Kingdom,2
505809,20619,TROPICAL PASSPORT COVER ,1,04/26/2010 11:17:00,2.1,14665.0,United Kingdom,2
493267,DOT,DOTCOM POSTAGE,1,12/22/2009 15:06:00,122.3,,United Kingdom,2
513608,22423,REGENCY CAKESTAND 3 TIER,1,06/27/2010 12:01:00,12.75,15547.0,United Kingdom,2
513768,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,06/28/2010 13:43:00,1.25,17667.0,United Kingdom,2
519469,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,4,08/17/2010 11:52:00,3.25,17430.0,United Kingdom,2
C493576,20989,URBAN CHIC CHOPSTICKS SET/5,-2,01/05/2010 11:13:00,1.95,,United Kingdom,2
534392,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,11/22/2010 13:09:00,8.5,12633.0,Germany,2
513364,21843,RED RETROSPOT CAKE STAND,1,06/24/2010 11:33:00,21.23,,United Kingdom,2
512071,21042,RED SPOTTY APRON ,1,06/13/2010 11:36:00,5.95,13736.0,United Kingdom,2
521901,21901,"KEY FOB , BACK DOOR ",1,09/09/2010 12:37:00,0.65,14688.0,United Kingdom,2
527072,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,10/14/2010 14:14:00,0.85,14296.0,United Kingdom,2
501686,22356,"CHARLOTTE BAG , PINK/WHITE SPOTS",1,03/18/2010 16:35:00,1.66,,United Kingdom,2
519198,22688,DOORMAT PEACE ON EARTH BLUE,6,08/15/2010 10:28:00,7.49,16104.0,United Kingdom,2
530585,82494L,WOODEN FRAME ANTIQUE WHITE ,6,11/03/2010 14:44:00,2.95,16542.0,United Kingdom,2
526754,21172,PARTY METAL SIGN ,1,10/13/2010 10:17:00,1.45,17604.0,United Kingdom,2
533820,79321,CHILLI LIGHTS,96,11/19/2010 09:34:00,4.25,13093.0,United Kingdom,2
529073,22652,TRAVEL SEWING KIT,1,10/26/2010 12:28:00,1.65,12577.0,France,2
498931,21973,SET OF 36 MUSHROOM PAPER DOILIES,48,02/24/2010 10:24:00,1.25,12482.0,Sweden,2
515905,22246,"GARLAND, MAGIC GARDEN 1.8M",1,07/15/2010 12:50:00,1.95,17783.0,United Kingdom,2
521515,21527,RED RETROSPOT TRADITIONAL TEAPOT ,2,09/06/2010 14:36:00,7.95,13736.0,United Kingdom,2
492680,20703,BLUE PADDED SOFT MOBILE,1,12/17/2009 18:20:00,4.25,14606.0,United Kingdom,2
536743,85124B,BLUE JUICY FRUIT PHOTO FRAME,1,12/02/2010 13:32:00,2.55,17964.0,United Kingdom,2
529325,20966,SANDWICH BATH SPONGE,1,10/27/2010 14:10:00,2.51,,United Kingdom,2
525698,47518F,ICON PLACEMAT POP ART ELVIS,48,10/06/2010 12:36:00,0.42,12668.0,Germany,2
503074,85055,FRENCH ENAMEL UTENSIL HOLDER,4,03/30/2010 11:14:00,3.75,14461.0,United Kingdom,2
529720,85232B,SET OF 3 BABUSHKA STACKING TINS,12,10/29/2010 13:58:00,4.95,12705.0,Germany,2
530763,21213,PACK OF 72 SKULL CAKE CASES,24,11/04/2010 11:59:00,0.55,15379.0,United Kingdom,2
512419,21217,RED SPOTTY ROUND CAKE TINS,12,06/15/2010 14:00:00,8.95,15768.0,United Kingdom,2
528082,90214S,"LETTER ""S"" BLING KEY RING",1,10/20/2010 12:53:00,1.25,16521.0,United Kingdom,2
510228,22624,IVORY KITCHEN SCALES,1,05/28/2010 09:16:00,16.98,,United Kingdom,2
532618,21992,VINTAGE PAISLEY STATIONERY SET,1,11/12/2010 15:23:00,5.91,,United Kingdom,2
495378,84971S,SMALL HEART FLOWERS HOOK ,24,01/24/2010 13:37:00,0.85,14751.0,United Kingdom,2
491038,22222,CAKE PLATE LOVEBIRD WHITE,3,12/09/2009 09:34:00,4.95,13097.0,United Kingdom,2
527051,21830,ASSORTED CREEPY CRAWLIES,24,10/14/2010 13:00:00,0.42,13395.0,United Kingdom,2
498104,21976,PACK OF 60 MUSHROOM CAKE CASES,1,02/16/2010 13:49:00,0.55,13503.0,United Kingdom,2
509609,21731,RED TOADSTOOL LED NIGHT LIGHT,12,05/25/2010 08:40:00,1.65,17412.0,United Kingdom,2
506609,20711,JUMBO BAG TOYS ,2,04/30/2010 15:39:00,1.95,13230.0,United Kingdom,2
515254,22629,SPACEBOY LUNCH BOX ,1,07/09/2010 11:44:00,4.21,,United Kingdom,2
509322,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,05/21/2010 12:11:00,0.85,15260.0,United Kingdom,2
502721,10002,INFLATABLE POLITICAL GLOBE ,12,03/26/2010 11:21:00,0.85,15789.0,United Kingdom,2
494779,47591D,PINK FAIRY CAKE CHILD'S APRON,10,01/18/2010 12:55:00,1.95,18041.0,United Kingdom,2
521148,21787,RAIN PONCHO WITH RED SPOTS,2,09/02/2010 13:27:00,0.85,16065.0,United Kingdom,2
489856,21642,ASSORTED TUTTI FRUTTI PEN,3,12/02/2009 14:36:00,1.7,,United Kingdom,2
520685,48173C,DOORMAT BLACK FLOCK ,1,08/27/2010 15:49:00,14.43,,United Kingdom,2
521469,22674,FRENCH TOILET SIGN BLUE METAL,24,09/06/2010 11:57:00,1.25,16255.0,United Kingdom,2
507620,84406B,CREAM CUPID HEARTS COAT HANGER,16,05/10/2010 14:19:00,3.25,12813.0,Netherlands,2
509970,47566B,TEA TIME PARTY BUNTING,6,05/26/2010 13:22:00,4.65,15827.0,United Kingdom,2
515192,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,07/09/2010 10:26:00,1.25,18225.0,United Kingdom,2
492303,21181,PLEASE ONE PERSON  METAL SIGN,4,12/16/2009 11:57:00,4.3,,United Kingdom,2
490003,48188,DOOR MAT WELCOME PUPPIES,4,12/03/2009 11:51:00,6.75,16159.0,United Kingdom,2
490161,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,12/04/2009 10:57:00,0.85,17160.0,United Kingdom,2
492783,85185D,FROG SOCK PUPPET,1,12/18/2009 17:15:00,6.04,,United Kingdom,2
492963,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,12/21/2009 15:32:00,1.25,,United Kingdom,2
522591,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,09/15/2010 12:53:00,0.65,16940.0,United Kingdom,2
490149,21328,BALLOONS  WRITING SET ,2,12/04/2009 09:43:00,3.43,,United Kingdom,2
506869,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,24,05/04/2010 15:45:00,3.39,,United Kingdom,2
503714,84406B,CREAM CUPID HEARTS COAT HANGER,1,04/06/2010 14:42:00,3.25,13432.0,United Kingdom,2
495503,21588,RETRO SPOT GIANT  TUBE MATCHES,3,01/25/2010 12:50:00,2.55,15858.0,United Kingdom,2
536946,22449,SILK PURSE BABUSHKA PINK,12,12/03/2010 12:28:00,3.35,13013.0,United Kingdom,2
515910,22197,SMALL POPCORN HOLDER,48,07/15/2010 13:17:00,0.72,14298.0,United Kingdom,2
520417,22219,LOVEBIRD HANGING DECORATION WHITE ,4,08/26/2010 09:42:00,1.66,,United Kingdom,2
528968,22166,"WALL MIRROR , RECT DIAMANTE, PINK/",12,10/26/2010 10:22:00,3.95,14298.0,United Kingdom,2
536843,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,12/02/2010 18:46:00,9.95,17552.0,United Kingdom,2
501910,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,03/22/2010 09:05:00,2.95,12639.0,Sweden,2
511972,22090,PAPER BUNTING RETRO SPOTS,3,06/11/2010 14:35:00,5.91,,United Kingdom,2
506724,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,05/04/2010 10:02:00,2.51,,United Kingdom,2
501862,21755,LOVE BUILDING BLOCK WORD,1,03/21/2010 11:41:00,5.95,16326.0,United Kingdom,2
496946,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,02/04/2010 17:50:00,1.95,14307.0,United Kingdom,2
519593,POST,POSTAGE,1,08/18/2010 14:43:00,18.0,12474.0,Germany,2
512415,84682,CLASSICAL ROSE DISH,1,06/15/2010 13:40:00,2.95,18009.0,United Kingdom,2
522966,22555,PLASTERS IN TIN STRONGMAN,1,09/19/2010 13:01:00,1.65,16007.0,United Kingdom,2
505341,21114,LAVENDER SCENTED FABRIC HEART,10,04/21/2010 13:21:00,1.06,17448.0,United Kingdom,2
526176,22158,3 HEARTS HANGING DECORATION RUSTIC,3,10/10/2010 11:32:00,2.95,13838.0,United Kingdom,2
528868,21818,GLITTER CHRISTMAS HEART ,3,10/25/2010 11:33:00,0.85,15976.0,United Kingdom,2
505530,21542,WOODLAND WATER TRANSFER TATTOOS ,12,04/22/2010 17:38:00,0.85,12976.0,United Kingdom,2
491746,21165,BEWARE OF THE CAT METAL SIGN ,4,12/14/2009 11:18:00,1.69,16769.0,United Kingdom,2
534401,85099C,JUMBO  BAG BAROQUE BLACK WHITE,11,11/22/2010 13:42:00,1.95,16765.0,United Kingdom,2
505501,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,04/22/2010 14:07:00,1.06,18093.0,United Kingdom,2
492368,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,12/16/2009 14:08:00,0.85,14415.0,United Kingdom,2
494011,35001G,HAND OPEN SHAPE GOLD,2,01/11/2010 09:30:00,4.3,,United Kingdom,2
530654,21535,RED RETROSPOT SMALL MILK JUG,1,11/04/2010 09:41:00,5.06,,United Kingdom,2
491180,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,12/10/2009 12:03:00,4.25,15719.0,United Kingdom,2
510994,22423,REGENCY CAKESTAND 3 TIER,16,06/04/2010 13:54:00,10.95,16705.0,United Kingdom,2
495229,22073,RETRO SPOT STORAGE JAR,48,01/22/2010 08:30:00,3.39,14646.0,Netherlands,2
523350,21463,MIRRORED DISCO BALL ,2,09/21/2010 16:36:00,5.95,16558.0,United Kingdom,2
516875,22029,SPACEBOY BIRTHDAY CARD,12,07/23/2010 13:29:00,0.42,13665.0,United Kingdom,2
499467,85087,CANDY SPOT CUSHION COVER,1,02/28/2010 11:36:00,2.95,18046.0,United Kingdom,2
490789,84327A,PINK JUMPER LARRY THE LAMB,6,12/08/2009 11:27:00,2.1,18271.0,United Kingdom,2
495187,21614,SET OF 12 ROSE BOTANICAL T-LIGHTS,6,01/21/2010 14:30:00,2.95,13148.0,United Kingdom,2
531387,20978,36 PENCILS TUBE SKULLS,1,11/08/2010 09:20:00,2.51,,United Kingdom,2
504427,82600,NO SINGING METAL SIGN,2,04/13/2010 13:21:00,2.1,14030.0,United Kingdom,2
527971,22687,DOORMAT CHRISTMAS VILLAGE,2,10/20/2010 10:09:00,7.95,13373.0,United Kingdom,2
512781,21497,FANCY FONTS BIRTHDAY WRAP,25,06/17/2010 18:17:00,0.42,17341.0,United Kingdom,2
491041,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,12/09/2009 09:42:00,0.83,,United Kingdom,2
522773,11001,ASSTD DESIGN RACING CAR PEN,16,09/16/2010 14:34:00,1.69,12369.0,Austria,2
517076,22502,PICNIC BASKET WICKER SMALL,7,07/26/2010 14:05:00,8.47,,United Kingdom,2
528913,22792,FLUTED ANTIQUE CANDLE HOLDER,12,10/25/2010 13:43:00,0.85,17432.0,United Kingdom,2
510191,21624,VINTAGE UNION JACK DOORSTOP,4,05/27/2010 17:56:00,5.95,16451.0,United Kingdom,2
523921,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,120,09/24/2010 16:19:00,1.45,14646.0,Netherlands,2
529156,35400,WOODEN BOX ADVENT CALENDAR ,2,10/26/2010 16:47:00,8.95,16549.0,United Kingdom,2
537155,21581,SKULLS  DESIGN  COTTON TOTE BAG,1,12/05/2010 13:05:00,2.25,12748.0,United Kingdom,2
519009,85066,CREAM SWEETHEART MINI CHEST,2,08/12/2010 19:37:00,12.75,13291.0,United Kingdom,2
524302,21743,STAR PORTABLE TABLE LIGHT ,6,09/28/2010 13:20:00,2.95,14257.0,United Kingdom,2
502486,21440,12 MINI TOADSTOOL PEGS,1,03/24/2010 17:43:00,2.51,,United Kingdom,2
498163,22036,DINOSAUR BIRTHDAY CARD,72,02/17/2010 12:12:00,0.36,17511.0,United Kingdom,2
504327,85175,CACTI T-LIGHT CANDLES,32,04/12/2010 15:40:00,0.42,16595.0,United Kingdom,2
523117,22812,PACK 3 BOXES CHRISTMAS PANNETONE,12,09/20/2010 12:53:00,1.95,16316.0,United Kingdom,2
504508,22335,HEART DECORATION PAINTED ZINC ,24,04/14/2010 11:20:00,0.65,15265.0,United Kingdom,2
521031,22468,BABUSHKA LIGHTS STRING OF 10,1,09/01/2010 17:17:00,13.57,,United Kingdom,2
536982,22524,CHILDRENS GARDEN GLOVES BLUE,2,12/03/2010 14:27:00,3.36,,United Kingdom,2
531342,22417,PACK OF 60 SPACEBOY CAKE CASES,10,11/07/2010 12:56:00,0.55,17041.0,United Kingdom,2
534752,22569,FELTCRAFT CUSHION BUTTERFLY,1,11/24/2010 09:55:00,7.62,,United Kingdom,2
531564,22168,ORGANISER WOOD ANTIQUE WHITE ,2,11/09/2010 10:21:00,8.5,17476.0,United Kingdom,2
505852,20713,JUMBO BAG OWLS,10,04/26/2010 12:38:00,1.95,15384.0,United Kingdom,2
531513,84763,ZINC FINISH 15CM PLANTER POTS,1,11/08/2010 16:31:00,1.25,18098.0,United Kingdom,2
527292,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,10/15/2010 14:09:00,5.91,,United Kingdom,2
526151,21508,VINTAGE KID DOLLY CARD ,1,10/08/2010 15:19:00,0.85,,United Kingdom,2
502237,84218,BOX/12 CHICK & EGG IN BASKET,3,03/23/2010 13:05:00,1.95,18009.0,United Kingdom,2
492117,85099B,JUMBO BAG RED WHITE SPOTTY ,6,12/15/2009 14:10:00,1.95,15808.0,United Kingdom,2
495885,21260,FIRST AID TIN,1,01/27/2010 12:10:00,3.25,12869.0,United Kingdom,2
491645,20654,FIRST CLASS LUGGAGE TAG ,1,12/11/2009 16:54:00,1.25,17860.0,United Kingdom,2
536612,37370,RETRO COFFEE MUGS ASSORTED,6,12/02/2010 09:44:00,1.06,17850.0,United Kingdom,2
515887,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,07/15/2010 12:06:00,2.95,14817.0,United Kingdom,2
507433,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,05/09/2010 16:10:00,2.55,16092.0,United Kingdom,2
536551,22481,BLACK TEA TOWEL CLASSIC DESIGN,2,12/01/2010 14:34:00,1.25,17346.0,United Kingdom,2
517981,21912,VINTAGE SNAKES & LADDERS,1,08/03/2010 14:52:00,7.62,,United Kingdom,2
526403,79000,MOROCCAN TEA GLASS,6,10/11/2010 13:49:00,1.69,,United Kingdom,2
503871,72051S,BAG OF SILVER STONES,1,04/08/2010 11:36:00,0.84,,United Kingdom,2
510192,22136,LOVE HEART SOCK HANGER,1,05/27/2010 18:13:00,1.65,17841.0,United Kingdom,2
511501,37506,NEW ENGLAND MILK JUG W GIFT BOX,1,06/08/2010 14:52:00,5.95,15532.0,United Kingdom,2
532419,21703,BAG 125g SWIRLY MARBLES,3,11/12/2010 09:18:00,0.85,,United Kingdom,2
519932,22536,MAGIC DRAWING SLATE PURDEY,2,08/22/2010 16:05:00,0.42,17231.0,United Kingdom,2
519195,22385,JUMBO BAG SPACEBOY DESIGN,1,08/13/2010 18:07:00,5.06,,United Kingdom,2
525440,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,144,10/05/2010 13:37:00,1.25,13777.0,United Kingdom,2
502113,22211,WOOD STAMP SET FLOWERS,2,03/23/2010 11:01:00,1.65,15998.0,United Kingdom,2
536838,15036,ASSORTED COLOURS SILK FAN,24,12/02/2010 18:23:00,0.75,14865.0,United Kingdom,2
495546,48188,DOOR MAT WELCOME PUPPIES,1,01/25/2010 15:54:00,6.75,13206.0,United Kingdom,2
537666,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,12/07/2010 18:36:00,2.51,,United Kingdom,2
494895,21389,IVORY HANGING DECORATION  BIRD,12,01/19/2010 13:33:00,0.85,13555.0,United Kingdom,2
493442,21577,SAVE THE PLANET COTTON TOTE BAG,1,01/04/2010 13:36:00,2.25,13821.0,United Kingdom,2
522650,22327,ROUND SNACK BOXES SET OF 4 SKULLS,6,09/16/2010 10:49:00,2.95,13424.0,United Kingdom,2
492303,82093,HEART SHAPE BUTTON FRAME ,1,12/16/2009 11:57:00,3.43,,United Kingdom,2
531489,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,3,11/08/2010 15:02:00,1.66,,United Kingdom,2
501832,85194S,HANGING SPRING FLOWER EGG SMALL,7,03/19/2010 16:43:00,1.66,,United Kingdom,2
532672,22841,ROUND CAKE TIN VINTAGE GREEN,2,11/14/2010 11:50:00,7.95,17495.0,United Kingdom,2
531570,85199S,SMALL HANGING IVORY/RED WOOD BIRD,5,11/09/2010 10:35:00,0.42,12841.0,United Kingdom,2
494905,84874B,BLUE TRAVEL FIRST AID KIT,2,01/19/2010 15:39:00,1.65,17245.0,United Kingdom,2
529727,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,3,10/29/2010 14:12:00,1.66,,United Kingdom,2
517238,22502,PICNIC BASKET WICKER SMALL,5,07/27/2010 14:04:00,4.25,17841.0,United Kingdom,2
493393,47570,ENGLISH ROSE TABLE CLOTH,6,12/23/2009 13:00:00,10.65,12539.0,Spain,2
531350,22652,TRAVEL SEWING KIT,1,11/07/2010 13:31:00,1.65,12748.0,United Kingdom,2
524487,22603,CHRISTMAS RETROSPOT TREE WOOD,3,09/29/2010 12:06:00,0.85,17068.0,United Kingdom,2
489666,22337,ANGEL DECORATION PAINTED ZINC ,24,12/01/2009 18:13:00,0.65,13648.0,United Kingdom,2
518774,21094,SET/6 RED SPOTTY PAPER PLATES,6,08/11/2010 15:40:00,1.66,,United Kingdom,2
522271,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2,09/13/2010 12:34:00,2.95,14399.0,United Kingdom,2
